CaseNum,RYCohort,donatesum,SpouseAlum,SportsAlum,UGAlumAwards,OtherUGAct,EverAssigned,BoardMember,ChildAlum,ParentAlum,SiblingAlum,GradDegree,TotalReunions,OnePlusEvents,Years Lapsed
5645,1994,2,0,0,0,1,0,0,0,0,0,0,0,1,9
5646,1994,2,0,0,0,0,0,0,0,0,0,0,0,0,1
5647,1994,1,0,0,0,1,0,0,0,0,0,0,4,1,8
5648,1994,0,0,0,0,1,0,0,0,0,0,0,3,0,48
5649,1994,1,0,0,0,0,0,0,0,0,0,0,0,1,15
5650,1994,2,0,0,0,0,0,0,0,0,0,0,0,1,1
5651,1994,2,0,0,0,0,0,0,0,0,0,0,0,0,7
5652,1994,2,1,0,0,1,0,0,0,0,0,0,1,0,1
5653,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,15
5654,1994,2,0,1,0,0,0,0,0,0,0,0,0,0,1
5655,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,20
5656,1994,1,0,0,0,0,0,1,0,0,0,0,0,0,15
5657,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5658,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5659,1994,0,0,0,0,0,0,0,0,0,1,0,1,0,48
5660,1994,1,0,0,0,0,0,0,0,0,1,0,0,0,15
5661,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,48
5662,1994,2,1,0,0,1,0,0,0,0,0,0,7,1,0
5663,1994,0,0,0,0,0,0,0,0,0,1,0,5,1,48
5664,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,48
5665,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,48
5666,1994,0,0,0,0,0,0,0,0,1,0,0,0,1,17
5667,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5668,1994,1,0,0,0,0,0,0,0,0,0,0,0,1,8
5669,1994,1,0,0,0,0,0,0,0,0,0,0,0,1,4
5670,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5671,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5672,1994,2,0,0,0,0,0,0,0,0,0,0,1,0,1
5673,1994,0,0,0,0,0,0,0,0,0,0,0,3,1,48
5674,1994,0,0,0,0,0,0,0,0,0,0,0,2,1,19
5675,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,48
5676,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5677,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5678,1994,0,0,0,0,0,0,0,0,1,0,0,0,0,48
5679,1994,1,0,1,0,0,0,0,0,0,0,0,2,1,1
5680,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,17
5681,1999,0,0,0,0,0,0,0,0,1,0,0,0,0,48
5682,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5683,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,20
5684,1994,2,0,1,1,1,0,1,0,0,1,0,0,1,2
5685,1994,2,0,0,0,0,0,0,0,0,0,0,1,1,1
5686,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5687,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,17
5688,1994,2,0,0,0,0,0,1,0,0,0,0,3,1,1
5689,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5690,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5691,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5692,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5693,1994,2,0,0,0,0,0,0,0,0,0,0,1,1,3
5694,1994,1,0,1,0,0,0,0,0,0,0,0,2,0,10
5695,1994,0,0,0,0,1,0,0,0,0,0,0,3,0,20
5696,1994,0,0,0,0,1,0,0,0,0,0,0,0,1,16
5697,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,16
5698,1994,0,0,0,0,0,0,0,0,0,0,0,1,0,19
5699,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,15
5700,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5701,1994,2,0,0,0,0,0,0,0,0,0,0,0,0,7
5702,1994,0,0,0,0,1,0,0,0,0,0,0,1,1,3
5703,1994,0,0,1,0,1,0,0,0,0,0,0,0,1,20
5704,1994,0,0,0,0,0,0,0,0,0,0,0,2,1,1
5705,1994,2,0,0,0,0,0,0,0,0,0,0,2,1,1
5706,1994,0,0,0,0,1,0,0,0,0,0,0,0,1,2
5707,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,12
5708,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,17
5709,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,20
5710,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,11
5711,1994,2,0,0,0,0,0,0,0,0,0,0,0,0,4
5712,1994,2,0,1,0,0,0,0,0,0,0,1,0,1,3
5713,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,19
5714,1994,1,1,0,0,0,0,0,0,0,0,0,4,0,5
5715,1994,0,1,0,0,0,0,0,0,0,0,0,4,0,19
5716,1969,0,1,0,0,0,0,0,0,0,0,0,1,0,48
5717,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,48
5718,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,16
5719,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,16
5720,1994,2,1,1,0,0,0,0,0,0,0,0,5,1,1
5721,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,19
5722,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5723,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5724,1994,0,1,0,0,0,0,0,0,0,0,0,3,0,48
5725,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,2
5726,1994,2,0,0,0,0,0,0,0,0,1,0,0,1,1
5727,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,48
5728,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,48
5729,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5730,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5731,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,6
5732,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,48
5733,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5734,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,13
5735,1994,0,0,0,0,0,0,0,0,1,1,0,0,0,48
5736,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5737,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,48
5738,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5739,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5740,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,48
5741,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5742,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,5
5743,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5744,1994,1,0,0,0,0,0,0,0,0,0,0,0,1,7
5745,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5746,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5747,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5748,1994,1,0,0,0,0,0,0,0,0,0,0,0,1,15
5749,1994,0,0,0,1,0,0,0,0,0,0,0,0,0,48
5750,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5751,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5752,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5753,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,48
5754,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5755,1994,1,1,0,0,1,0,0,0,0,0,0,0,1,1
5756,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5757,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5758,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,11
5759,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5760,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5761,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5762,1994,0,0,0,1,0,0,0,0,0,0,0,0,0,48
5763,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,48
5764,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5765,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5766,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5767,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5768,1994,0,0,0,0,0,0,0,0,0,0,1,2,1,48
5769,1994,2,0,0,0,0,0,0,0,0,0,0,0,1,1
5770,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,18
5771,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5772,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,18
5773,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5774,1994,0,0,0,0,1,0,0,0,0,1,0,0,0,48
5775,1994,0,0,0,0,0,0,0,0,0,0,0,1,1,48
5776,1994,2,0,0,0,0,0,0,0,0,0,0,0,1,6
5777,1994,1,0,0,0,0,0,0,0,0,0,0,0,1,1
5778,1994,0,1,0,0,0,1,0,0,0,0,0,3,0,1
5779,1994,2,1,0,0,0,0,0,0,0,0,0,0,1,1
5780,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5781,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,48
5782,1994,1,1,0,0,0,0,0,0,0,0,0,2,0,4
5783,1994,2,0,0,0,1,0,0,0,0,0,0,2,1,2
5784,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,48
5785,1994,1,0,0,0,0,1,0,0,0,0,1,0,1,1
5786,1994,0,0,0,0,1,0,0,0,0,0,0,0,1,48
5787,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5788,1994,1,0,0,0,0,0,0,0,1,1,1,1,1,1
5789,1994,0,0,0,0,0,0,0,0,0,1,0,0,1,48
5790,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5791,1994,0,0,1,0,1,0,0,0,0,0,0,1,0,2
5792,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,8
5793,1994,0,0,0,0,1,0,0,0,0,0,0,1,1,48
5794,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5795,1994,0,0,1,0,0,0,0,0,0,0,0,0,1,1
5796,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,48
5797,1994,1,0,0,0,0,0,0,0,0,0,1,0,0,15
5798,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5799,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,16
5800,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5801,1994,1,1,1,0,0,0,0,0,0,0,0,0,1,8
5802,1994,0,0,0,0,1,0,0,0,0,0,0,0,1,48
5803,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,48
5804,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5805,1994,2,0,0,0,0,0,0,0,0,0,0,1,0,2
5806,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,48
5807,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5808,1994,2,0,1,1,0,1,0,0,1,0,1,4,1,1
5809,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,15
5810,1994,0,0,0,0,0,0,0,0,0,0,1,0,1,48
5811,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5812,1994,2,0,0,1,1,0,0,0,1,1,0,0,1,1
5813,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,48
5814,1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5815,1994,0,0,1,0,0,0,0,0,0,1,0,0,0,48
5816,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5817,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,5
5818,1994,0,1,0,0,1,1,0,0,0,0,0,0,0,4
5819,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5820,1994,0,0,0,0,1,0,0,0,0,1,1,0,0,48
5821,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,5
5822,1994,0,0,0,0,0,0,0,0,0,0,0,1,1,48
5823,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,48
5824,1994,0,0,0,0,1,0,0,0,0,0,1,2,1,19
5825,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,48
5826,1994,2,0,0,0,1,0,0,0,0,0,0,0,0,8
5827,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5828,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5829,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,14
5830,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,17
5831,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5832,1994,0,1,0,0,0,0,0,0,0,0,0,0,1,2
5833,1994,1,0,0,0,1,0,0,0,0,0,0,0,0,9
5834,1994,1,0,0,0,0,0,0,0,0,0,0,1,1,7
5835,1994,1,0,0,0,1,0,0,0,1,1,0,0,1,0
5836,1994,1,0,0,0,0,0,0,0,0,0,0,1,1,6
5837,1994,2,0,0,0,0,1,0,0,0,0,0,0,1,9
5838,1994,0,0,0,0,1,0,1,0,0,0,0,0,1,4
5839,1994,0,0,1,0,0,0,0,0,0,0,0,1,1,48
5840,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,3
5841,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5842,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5843,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5844,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5845,1994,0,0,1,0,0,0,0,0,0,0,0,0,1,48
5846,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,48
5847,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5848,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,48
5849,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,48
5850,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5851,1994,0,0,0,0,0,0,1,0,0,0,0,3,1,2
5852,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,48
5853,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5854,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5855,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5856,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,48
5857,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5858,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5859,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,15
5860,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5861,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,1
5862,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,18
5863,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,48
5864,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5865,1994,1,1,0,0,0,0,1,0,0,0,0,0,1,1
5866,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,18
5867,1994,0,1,0,0,0,0,0,0,0,0,1,2,1,11
5868,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5869,1994,0,0,0,0,1,0,0,0,0,1,0,0,0,24
5870,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5871,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,48
5872,1994,0,0,0,1,0,0,0,0,0,0,0,2,0,48
5873,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5874,1994,1,0,0,0,0,0,0,0,0,1,0,0,0,4
5875,1994,2,0,1,0,1,0,0,0,0,0,0,0,1,3
5876,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,48
5877,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,48
5878,1994,1,1,1,0,0,0,0,0,0,0,1,1,1,2
5879,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,48
5880,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,17
5881,1994,1,1,0,0,0,0,1,0,0,1,1,0,1,1
5882,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5883,1994,0,1,0,0,0,0,0,0,0,0,0,5,1,2
5884,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,48
5885,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5886,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,48
5887,1994,0,0,0,0,0,0,0,0,0,1,0,1,0,12
5888,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,13
5889,1994,2,1,0,0,0,0,0,0,0,0,0,0,0,2
5890,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5891,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5892,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,11
5893,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5894,1994,1,0,0,0,0,0,0,0,0,0,0,4,0,8
5895,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,48
5896,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5897,1994,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5898,1999,0,0,0,0,0,0,0,0,0,0,0,1,1,10
5899,1999,0,0,0,0,0,0,0,0,0,1,0,0,0,48
5900,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,48
5901,1999,0,0,0,0,0,0,0,0,0,1,0,0,1,48
5902,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5903,1999,0,0,0,0,1,0,0,0,0,1,0,0,0,48
5904,1994,0,0,0,0,0,0,0,0,0,0,1,0,1,48
5905,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5906,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5907,1969,0,1,0,0,0,0,0,0,0,0,1,0,1,11
5908,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5909,1999,0,0,0,0,0,0,0,0,0,1,0,0,0,48
5910,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,48
5911,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,2
5912,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,48
5913,1999,0,0,0,0,0,0,0,0,0,1,0,0,0,48
5914,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5915,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,48
5916,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5917,1999,0,0,0,1,1,0,0,0,0,0,0,0,1,1
5918,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5919,1999,0,0,0,0,0,0,0,0,0,0,0,0,1,48
5920,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,48
5921,1999,0,0,0,0,0,0,0,0,0,0,0,1,1,14
5922,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5923,1994,1,0,0,0,1,0,0,0,0,0,0,0,1,10
5924,1999,0,0,0,0,0,0,0,0,0,1,0,1,1,48
5925,1999,0,0,0,0,0,0,0,0,0,1,0,0,1,11
5926,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5927,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,48
5928,1999,0,0,0,0,1,0,0,0,0,1,0,1,1,4
5929,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5930,1994,0,0,0,0,0,0,0,0,0,0,0,1,1,48
5931,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,48
5932,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5933,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5934,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5935,1994,0,1,0,1,0,0,0,0,0,0,0,0,0,48
5936,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5937,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5938,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5939,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5940,1994,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5941,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,17
5942,1994,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5943,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,18
5944,1994,0,0,0,0,1,0,0,0,0,1,0,0,0,48
5945,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5946,1994,0,0,0,1,1,0,0,0,0,0,0,0,1,14
5947,1994,1,0,0,0,0,0,0,0,0,1,0,0,0,7
5948,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5949,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,48
5950,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,10
5951,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,48
5952,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5953,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,2
5954,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,48
5955,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5956,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,48
5957,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,18
5958,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5959,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,15
5960,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5961,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5962,1994,0,0,0,0,0,0,1,0,0,0,1,0,1,48
5963,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5964,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5965,1994,0,0,0,0,0,0,0,0,0,0,1,0,1,48
5966,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5967,1994,2,0,0,0,0,0,0,0,0,0,0,0,0,2
5968,1994,2,0,0,0,0,0,0,0,0,0,0,0,1,9
5969,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5970,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5971,1974,0,0,0,0,0,1,0,0,0,0,0,0,0,3
5972,1989,0,0,1,0,0,0,0,0,0,0,0,0,0,48
5973,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,48
5974,1984,1,0,0,0,0,0,0,0,0,0,1,0,0,15
5975,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,48
5976,1994,0,1,1,0,0,0,0,0,0,0,0,0,0,16
5977,1999,0,0,0,0,1,0,0,0,0,0,0,0,1,48
5978,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,48
5979,1999,1,1,1,0,1,0,0,0,0,0,0,2,1,8
5980,1999,0,0,0,1,0,0,0,0,0,0,0,0,1,48
5981,1999,0,0,0,0,0,0,0,0,0,1,0,0,0,48
5982,1999,0,0,0,1,1,0,0,0,0,0,0,0,0,48
5983,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5984,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5985,1999,1,0,0,0,1,0,0,0,0,0,0,0,1,7
5986,1999,1,1,0,0,0,0,0,0,0,0,0,1,1,2
5987,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5988,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5989,1999,0,0,0,0,0,0,0,0,0,0,0,0,1,48
5990,1999,0,0,0,0,0,0,0,0,0,1,1,0,0,48
5991,1999,1,1,0,0,1,0,0,0,0,1,0,0,0,1
5992,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,48
5993,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5994,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5995,1999,0,0,0,0,1,0,0,0,0,0,0,0,1,48
5996,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5997,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5998,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5999,1999,0,0,0,1,1,0,0,0,0,1,0,0,0,48
6000,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6001,1999,0,1,0,0,0,0,0,0,0,0,0,4,1,2
6002,1999,0,0,0,1,1,0,0,0,0,0,0,0,0,48
6003,1999,0,0,0,0,1,0,0,0,0,0,1,0,1,48
6004,1999,0,0,0,0,0,0,0,0,0,0,0,1,1,16
6005,1999,0,0,0,0,0,0,0,0,0,0,0,8,1,48
6006,1999,0,0,0,0,1,0,0,0,0,0,0,0,1,3
6007,1999,0,0,0,0,0,0,0,0,0,0,0,0,1,4
6008,1999,0,0,0,0,0,0,0,0,0,1,0,0,0,48
6009,1999,0,0,0,0,0,0,0,0,0,0,0,0,1,48
6010,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,48
6011,1999,0,0,1,0,0,0,0,0,0,0,0,0,0,48
6012,1999,0,0,0,0,0,0,0,0,0,0,0,0,1,48
6013,1999,1,0,1,0,0,0,0,0,0,1,0,0,0,1
6014,1999,0,1,1,0,0,0,0,0,0,0,0,0,0,1
6015,1999,0,0,0,0,0,0,0,0,0,1,0,0,1,48
6016,1999,1,0,1,1,1,0,0,0,0,0,0,3,1,1
6017,1999,2,0,0,0,1,0,1,0,0,0,0,1,1,1
6018,1999,0,0,0,0,0,0,0,0,0,1,0,1,1,48
6019,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6020,1999,0,0,0,0,1,0,0,0,0,0,1,0,0,48
6021,1999,0,1,0,0,1,0,0,0,0,0,0,0,1,48
6022,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6023,1999,0,0,0,0,1,0,0,0,0,0,0,0,1,10
6024,1999,0,0,1,0,1,0,0,0,0,1,0,6,1,5
6025,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6026,1999,1,1,0,0,0,0,0,0,0,0,1,3,1,8
6027,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6028,1999,0,0,0,0,0,0,0,0,0,1,0,0,0,48
6029,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6030,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6031,1999,1,0,0,0,1,0,0,0,0,1,0,5,1,2
6032,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6033,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6034,1999,0,0,0,0,0,0,0,0,0,0,1,1,0,48
6035,1999,1,0,0,0,0,0,1,0,0,0,0,2,0,15
6036,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6037,1999,0,0,0,0,0,0,0,0,0,0,0,0,1,48
6038,1999,0,0,0,0,1,0,0,0,0,0,0,1,1,1
6039,1999,0,0,0,0,1,0,0,0,0,1,0,0,0,5
6040,1999,0,0,0,0,1,0,0,0,0,1,0,0,0,48
6041,1999,2,0,0,0,1,0,1,0,0,0,0,1,1,3
6042,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6043,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6044,1999,0,0,0,0,1,0,0,0,0,0,0,1,0,48
6045,1999,1,1,0,0,1,0,1,0,0,0,0,11,1,0
6046,1999,0,1,0,0,0,0,0,0,1,0,0,1,1,1
6047,1999,0,0,0,0,0,0,0,0,0,1,0,0,1,48
6048,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6049,1999,1,0,0,0,1,0,0,0,0,0,0,0,0,4
6050,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,48
6051,1999,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6052,1999,1,0,0,0,1,0,0,0,0,0,0,0,0,8
